"age","workclass","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
27,"Self-emp-not-inc","Middle",7,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United States","<=50K"
28,"Private","High School",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United States","<=50K"
26,"Private","High School",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United States","<=50K"
23,"Private","High School",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United States","<=50K"
42,"Private","Higher Education",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United States","<=50K"
25,"Private","Higher Education",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United States","<=50K"
39,"Private","High School",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United States","<=50K"
46,"Private","Higher Education",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United States","<=50K"
38,"Self-emp-not-inc","High School",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United States",">50K"
49,"Self-emp-inc","Higher Education",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United States",">50K"
44,"Private","Higher Education",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United States",">50K"
29,"Private","Higher Education",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United States",">50K"
56,"Self-emp-inc","Higher Education",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,54,"United States",">50K"
55,"Private","Middle",6,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United States","<=50K"
26,"Private","High School",9,"Never-married","Adm-clerical","Own-child","Black","Male",0,0,40,"United States","<=50K"
62,"Private","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United States",">50K"
31,"Private","Higher Education",13,"Never-married","Prof-specialty","Unmarried","Other","Male",0,0,40,"United States","<=50K"
25,"Private","High School",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United States","<=50K"
41,"Local-gov","Higher Education",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,25,"United States","<=50K"
35,"Private","High School",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United States","<=50K"
35,"Self-emp-not-inc","High School",9,"Married-spouse-absent","Farming-fishing","Not-in-family","White","Male",0,0,60,"United States","<=50K"
24,"Private","Higher Education",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,17,"United States","<=50K"
58,"Private","Postgraduate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,8,"United States","<=50K"
41,"Private","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States",">50K"
48,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
45,"Private","High School",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United States","<=50K"
43,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United States",">50K"
34,"Private","Higher Education",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United States",">50K"
57,"Private","Higher Education",10,"Divorced","Sales","Not-in-family","White","Female",0,0,48,"United States","<=50K"
20,"Self-emp-not-inc","Higher Education",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"United States","<=50K"
46,"Private","High School",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United States",">50K"
24,"Private","Higher Education",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United States","<=50K"
37,"State-gov","Higher Education",15,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,39,"United States",">50K"
20,"Private","Higher Education",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"United States","<=50K"
37,"Private","High School",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United States","<=50K"
39,"Private","High School",9,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,50,"United States","<=50K"
40,"Private","Postgraduate",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United States",">50K"
25,"Private","Higher Education",13,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United States","<=50K"
27,"Private","Postgraduate",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"Asia",">50K"
51,"Private","Higher Education",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United States","<=50K"
56,"Private","Middle",5,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United States","<=50K"
32,"Local-gov","High School",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United States","<=50K"
47,"State-gov","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
49,"Federal-gov","Higher Education",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
40,"Private","Higher Education",10,"Married-civ-spouse","Prof-specialty","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United States",">50K"
62,"Private","High School",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United States",">50K"
35,"Private","Higher Education",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United States",">50K"
21,"Private","Higher Education",10,"Never-married","Sales","Own-child","White","Male",0,0,12,"United States","<=50K"
20,"Private","High School",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,42,"United States","<=50K"
56,"Federal-gov","Higher Education",10,"Separated","Other-service","Not-in-family","Black","Male",0,0,40,"United States","<=50K"
44,"Federal-gov","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"United States",">50K"
55,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States",">50K"
34,"Local-gov","High School",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,57,"United States",">50K"
34,"Federal-gov","Higher Education",10,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"United States",">50K"
23,"Private","Higher Education",11,"Never-married","Craft-repair","Own-child","White","Male",0,0,33,"United States","<=50K"
57,"Private","Primary",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
33,"Private","Postgraduate",14,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,50,"United States","<=50K"
47,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United States",">50K"
58,"Local-gov","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States","<=50K"
19,"Private","High School",9,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"United States","<=50K"
39,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"United States","<=50K"
51,"Private","High School",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,44,"United States","<=50K"
53,"Private","Higher Education",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"United States",">50K"
50,"Private","High School",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United States",">50K"
76,"Private","Middle",4,"Widowed","Priv-house-serv","Not-in-family","White","Female",0,0,40,"United States","<=50K"
38,"Private","Middle",5,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,24,"SudAmerica","<=50K"
44,"State-gov","Higher Education",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,46,"United States",">50K"
27,"Private","Higher Education",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United States","<=50K"
25,"Local-gov","Higher Education",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
37,"Private","Higher Education",10,"Divorced","Sales","Not-in-family","Black","Male",0,0,40,"United States","<=50K"
43,"Private","High School",9,"Separated","Exec-managerial","Unmarried","Black","Female",0,0,40,"United States","<=50K"
46,"Private","Postgraduate",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United States",">50K"
44,"Private","High School",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,30,"United States","<=50K"
47,"Federal-gov","High School",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,50,"United States",">50K"
37,"Local-gov","Higher Education",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United States",">50K"
59,"Private","Higher Education",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,34,"United States","<=50K"
45,"Local-gov","Higher Education",11,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,60,"United States",">50K"
41,"Private","Higher Education",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States","<=50K"
33,"Self-emp-not-inc","High School",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States","<=50K"
22,"Private","Higher Education",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,35,"United States","<=50K"
29,"Self-emp-not-inc","High School",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,65,"United States",">50K"
59,"Private","High School",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United States",">50K"
42,"Private","Postgraduate",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
47,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States",">50K"
23,"Private","High School",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"SudAmerica","<=50K"
49,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United States",">50K"
20,"Private","Higher Education",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United States","<=50K"
20,"Private","High School",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,20,"United States","<=50K"
30,"Private","Higher Education",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,65,"United States","<=50K"
45,"Private","High School",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,48,"United States",">50K"
30,"Private","Higher Education",15,"Widowed","Other-service","Not-in-family","White","Male",0,0,35,"United States","<=50K"
40,"Private","Higher Education",10,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United States",">50K"
26,"Private","Higher Education",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United States","<=50K"
33,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United States",">50K"
35,"Private","High School",9,"Divorced","Sales","Own-child","White","Female",0,0,40,"United States","<=50K"
36,"Private","High School",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,41,"United States","<=50K"
57,"State-gov","Higher Education",13,"Divorced","Machine-op-inspct","Not-in-family","Black","Male",0,0,39,"United States","<=50K"
40,"Private","Middle",7,"Separated","Machine-op-inspct","Not-in-family","Black","Male",0,0,36,"United States","<=50K"
27,"Private","High School",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United States","<=50K"
35,"Private","High School",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United States","<=50K"
27,"Private","Higher Education",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United States","<=50K"
49,"Local-gov","Postgraduate",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United States",">50K"
47,"Private","High School",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,32,"United States","<=50K"
19,"Private","High School",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United States","<=50K"
20,"Private","High School",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United States","<=50K"
25,"Private","Higher Education",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United States","<=50K"
25,"Private","High School",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United States","<=50K"
28,"Private","High School",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United States","<=50K"
39,"Private","Postgraduate",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United States",">50K"
30,"Private","Higher Education",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United States",">50K"
54,"Self-emp-not-inc","High School",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United States",">50K"
61,"Private","Higher Education",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United States","<=50K"
43,"Private","Higher Education",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United States","<=50K"
19,"Private","Middle",7,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,10,"United States","<=50K"
